VariableName,VarUnits,SampleMedium,DataType,ValueType,TimeSupport,TimeUnits,Speciation,SiteName,SiteCode,Latitude,Longitude,GeneralCategory,NoDataValue
"Discharge, cubic feet per second",ft3/s,Surface water,Mean,Derived Value,1,Day,Not Applicable,"RIO GRANDE AT ISLETA LAKES NR ISLETA, NM",NWISDV:08330875,34.94666667,-106.6802778,Unknown,-999999
UTCTimeStamp,LocalTimestamp,UTCOffset,Value,MethodDescription,QualityControlLevel,ValueAccuracy,CensorCode,OffsetValue,OffsetDescription,OffsetUnit,Qualifier,QualifierDescription,SourceDescription,SourceLink,Citation
2014-03-11 07:00:00,2014-03-11 00:00:00,-7,572,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-03-12 07:00:00,2014-03-12 00:00:00,-7,502,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-03-13 07:00:00,2014-03-13 00:00:00,-7,510,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-03-14 07:00:00,2014-03-14 00:00:00,-7,524,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-03-15 07:00:00,2014-03-15 00:00:00,-7,626,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-03-16 07:00:00,2014-03-16 00:00:00,-7,559,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-03-17 07:00:00,2014-03-17 00:00:00,-7,548,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-03-18 07:00:00,2014-03-18 00:00:00,-7,519,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-03-19 07:00:00,2014-03-19 00:00:00,-7,490,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-03-20 07:00:00,2014-03-20 00:00:00,-7,500,unknown,Approved for publication -- Processing and review completed. | Value has been edited or estimated by USGS personnel and is write protected.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-03-21 07:00:00,2014-03-21 00:00:00,-7,473,unknown,Approved for publication -- Processing and review completed. | Value has been edited or estimated by USGS personnel and is write protected.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-03-22 07:00:00,2014-03-22 00:00:00,-7,416,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-03-23 07:00:00,2014-03-23 00:00:00,-7,383,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-03-24 07:00:00,2014-03-24 00:00:00,-7,360,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-03-25 07:00:00,2014-03-25 00:00:00,-7,341,unknown,Approved for publication -- Processing and review completed. | Value has been edited or estimated by USGS personnel and is write protected.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-03-26 07:00:00,2014-03-26 00:00:00,-7,333,unknown,Approved for publication -- Processing and review completed. | Value has been edited or estimated by USGS personnel and is write protected.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-03-27 07:00:00,2014-03-27 00:00:00,-7,330,unknown,Approved for publication -- Processing and review completed. | Value has been edited or estimated by USGS personnel and is write protected.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-03-28 07:00:00,2014-03-28 00:00:00,-7,338,unknown,Approved for publication -- Processing and review completed. | Value has been edited or estimated by USGS personnel and is write protected.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-03-29 07:00:00,2014-03-29 00:00:00,-7,357,unknown,Approved for publication -- Processing and review completed. | Value has been edited or estimated by USGS personnel and is write protected.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-03-30 07:00:00,2014-03-30 00:00:00,-7,369,unknown,Approved for publication -- Processing and review completed. | Value has been edited or estimated by USGS personnel and is write protected.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-03-31 07:00:00,2014-03-31 00:00:00,-7,361,unknown,Approved for publication -- Processing and review completed. | Value has been edited or estimated by USGS personnel and is write protected.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-04-01 07:00:00,2014-04-01 00:00:00,-7,356,unknown,Approved for publication -- Processing and review completed. | Value has been edited or estimated by USGS personnel and is write protected.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-04-02 07:00:00,2014-04-02 00:00:00,-7,353,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-04-03 07:00:00,2014-04-03 00:00:00,-7,360,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-04-04 07:00:00,2014-04-04 00:00:00,-7,375,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-04-05 07:00:00,2014-04-05 00:00:00,-7,402,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-04-06 07:00:00,2014-04-06 00:00:00,-7,418,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-04-07 07:00:00,2014-04-07 00:00:00,-7,417,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-04-08 07:00:00,2014-04-08 00:00:00,-7,392,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-04-09 07:00:00,2014-04-09 00:00:00,-7,386,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-04-10 07:00:00,2014-04-10 00:00:00,-7,377,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-04-11 07:00:00,2014-04-11 00:00:00,-7,376,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-04-12 07:00:00,2014-04-12 00:00:00,-7,366,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-04-13 07:00:00,2014-04-13 00:00:00,-7,391,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-04-14 07:00:00,2014-04-14 00:00:00,-7,522,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-04-15 07:00:00,2014-04-15 00:00:00,-7,527,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-04-16 07:00:00,2014-04-16 00:00:00,-7,512,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-04-17 07:00:00,2014-04-17 00:00:00,-7,507,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-04-18 07:00:00,2014-04-18 00:00:00,-7,499,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-04-19 07:00:00,2014-04-19 00:00:00,-7,518,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-04-20 07:00:00,2014-04-20 00:00:00,-7,556,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-04-21 07:00:00,2014-04-21 00:00:00,-7,617,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-04-22 07:00:00,2014-04-22 00:00:00,-7,605,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-04-23 07:00:00,2014-04-23 00:00:00,-7,609,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-04-24 07:00:00,2014-04-24 00:00:00,-7,641,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-04-25 07:00:00,2014-04-25 00:00:00,-7,606,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-04-26 07:00:00,2014-04-26 00:00:00,-7,575,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-04-27 07:00:00,2014-04-27 00:00:00,-7,658,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-04-28 07:00:00,2014-04-28 00:00:00,-7,665,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-04-29 07:00:00,2014-04-29 00:00:00,-7,647,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-04-30 07:00:00,2014-04-30 00:00:00,-7,617,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-05-01 07:00:00,2014-05-01 00:00:00,-7,604,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-05-02 07:00:00,2014-05-02 00:00:00,-7,591,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-05-03 07:00:00,2014-05-03 00:00:00,-7,576,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-05-04 07:00:00,2014-05-04 00:00:00,-7,560,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-05-05 07:00:00,2014-05-05 00:00:00,-7,574,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-05-06 07:00:00,2014-05-06 00:00:00,-7,559,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-05-07 07:00:00,2014-05-07 00:00:00,-7,523,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-05-08 07:00:00,2014-05-08 00:00:00,-7,945,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-05-09 07:00:00,2014-05-09 00:00:00,-7,1390,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-05-10 07:00:00,2014-05-10 00:00:00,-7,1500,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-05-11 07:00:00,2014-05-11 00:00:00,-7,1590,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-05-12 07:00:00,2014-05-12 00:00:00,-7,1650,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-05-13 07:00:00,2014-05-13 00:00:00,-7,1640,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-05-14 07:00:00,2014-05-14 00:00:00,-7,1520,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-05-15 07:00:00,2014-05-15 00:00:00,-7,1420,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-05-16 07:00:00,2014-05-16 00:00:00,-7,1320,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-05-17 07:00:00,2014-05-17 00:00:00,-7,1160,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-05-18 07:00:00,2014-05-18 00:00:00,-7,1060,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-05-19 07:00:00,2014-05-19 00:00:00,-7,922,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-05-20 07:00:00,2014-05-20 00:00:00,-7,747,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-05-21 07:00:00,2014-05-21 00:00:00,-7,598,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-05-22 07:00:00,2014-05-22 00:00:00,-7,523,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-05-23 07:00:00,2014-05-23 00:00:00,-7,465,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-05-24 07:00:00,2014-05-24 00:00:00,-7,536,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-05-25 07:00:00,2014-05-25 00:00:00,-7,602,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-05-26 07:00:00,2014-05-26 00:00:00,-7,741,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-05-27 07:00:00,2014-05-27 00:00:00,-7,973,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-05-28 07:00:00,2014-05-28 00:00:00,-7,1010,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-05-29 07:00:00,2014-05-29 00:00:00,-7,906,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-05-30 07:00:00,2014-05-30 00:00:00,-7,873,unknown,Approved for publication -- Processing and review completed. | Value has been edited or estimated by USGS personnel and is write protected.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-05-31 07:00:00,2014-05-31 00:00:00,-7,753,unknown,Approved for publication -- Processing and review completed. | Value has been edited or estimated by USGS personnel and is write protected.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-06-01 07:00:00,2014-06-01 00:00:00,-7,662,unknown,Approved for publication -- Processing and review completed. | Value has been edited or estimated by USGS personnel and is write protected.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
